506 Bayern_München_ CFR_Cluj_ 1 4
507 Olympique_Marseille_ MSK_Zilina_ 1 7
508 Chelsea_FC_ Spartak_Moskva_ 1 3
509 AJ_Auxerre_ AFC_Ajax_ 1 1
510 Shakhtar_Donetsk_ Arsenal_FC_ 1 1
511 Sporting_Braga_ Partizan_Belgrade_ 1 1
512 Basel_ CFR_Cluj_ 1 1
513 AS_Roma_ Bayern_München_ 1 1
514 Chelsea_FC_ MSK_Zilina_ 1 1
515 Olympique_Marseille_ Spartak_Moskva_ 1 3
516 Real_Madrid_CF_ AFC_Ajax_ 1 4
517 AC_Milan_ AJ_Auxerre_ 1 2
518 Sporting_Braga_ Arsenal_FC_ 1 2
519 Shakhtar_Donetsk_ Partizan_Belgrade_ 1 3
520 Internazionale_ FC_Twente_ 1 1
521 Tottenham_Hotspur_FC_ Werder_Bremen_ 1 3
522 FC_Schalke_04_ Olympique_Lyon_ 1 3
523 Hapoel_Tel_Aviv_ SL_Benfica_ 1 3
524 Valencia_CF_ Bursaspor_ 1 5
525 Manchester_United_FC_ Rangers_FC_ 1 1
526 FC_Barcelona_ Panathinaikos_FC_ 1 3
527 Rubin_Kazan_ Kobenhavn_ 1 1
528 Werder_Bremen_ Internazionale_ 1 3
529 FC_Schalke_04_ SL_Benfica_ 1 1
530 Kobenhavn_ Panathinaikos_FC_ 1 2
531 FC_Barcelona_ Rubin_Kazan_ 1 2
532 Bayern_München_ Basel_ 1 3
533 Spartak_Moskva_ MSK_Zilina_ 1 1
534 Olympique_Marseille_ Chelsea_FC_ 1 1
535 Real_Madrid_CF_ AJ_Auxerre_ 1 4
536 AFC_Ajax_ AC_Milan_ 1 2
537 Shakhtar_Donetsk_ Sporting_Braga_ 1 2
538 Arsenal_FC_ Partizan_Belgrade_ 1 2
539 Tottenham_Hotspur_FC_ AC_Milan_ 1 1
540 Shakhtar_Donetsk_ AS_Roma_ 1 1
541 Arsenal_FC_ FC_Barcelona_ 1 1
542 Chelsea_FC_ Kobenhavn_ 1 2
543 Bayern_München_ Internazionale_ 1 1
544 FC_Barcelona_ Arsenal_FC_ 1 2
545 Shakhtar_Donetsk_ AS_Roma_ 1 3
546 FC_Schalke_04_ Valencia_CF_ 1 2
547 Internazionale_ Bayern_München_ 1 1
548 Manchester_United_FC_ Olympique_Marseille_ 1 1
549 Real_Madrid_CF_ Olympique_Lyon_ 1 3
550 Real_Madrid_CF_ Tottenham_Hotspur_FC_ 1 4
551 FC_Schalke_04_ Internazionale_ 1 3
552 FC_Barcelona_ Shakhtar_Donetsk_ 1 4
553 Manchester_United_FC_ Chelsea_FC_ 1 1
554 Manchester_United_FC_ Chelsea_FC_ 1 1
555 FC_Barcelona_ Shakhtar_Donetsk_ 1 1
556 FC_Schalke_04_ Internazionale_ 1 1
557 Real_Madrid_CF_ Tottenham_Hotspur_FC_ 1 1
558 Manchester_United_FC_ FC_Schalke_04_ 1 2
559 FC_Barcelona_ Real_Madrid_CF_ 1 2
560 Manchester_United_FC_ FC_Schalke_04_ 1 3
561 FC_Barcelona_ Manchester_United_FC_ 1 2
562 Chelsea_FC_ Bayer_04_Leverkusen_ 1 2
563 Olympique_Marseille_ Olympiacos_ 1 1
564 APOEL_Nikosia_ Zenit_St._Petersburg_ 1 1
565 FC_Porto_ Shakhtar_Donetsk_ 1 1
566 Bayern_München_ Villarreal_CF_ 1 2
567 Trabzonspor_AŞ_ Internazionale_ 1 1
568 Basel_ Otelul_Galati_ 1 1
569 Real_Madrid_CF_ Dinamo_Zagreb_ 1 1
570 SSC_Napoli_ Villarreal_CF_ 1 2
571 Bayern_München_ Manchester_City_FC_ 1 2
572 Internazionale_ CSKA_Moskva_ 1 1
573 SL_Benfica_ Otelul_Galati_ 1 1
574 Olympique_Lyon_ Dinamo_Zagreb_ 1 2
575 Real_Madrid_CF_ AFC_Ajax_ 1 3
576 Bayer_04_Leverkusen_ KRC_Genk_ 1 2
577 Arsenal_FC_ Olympiacos_ 1 1
578 Olympique_Marseille_ Borussia_Dortmund_ 1 3
579 Zenit_St._Petersburg_ FC_Porto_ 1 2
580 AC_Milan_ Viktoria_Plzen_ 1 2
581 FC_Barcelona_ BATE_Borisov_ 1 5
582 Manchester_City_FC_ Villarreal_CF_ 1 1
583 CSKA_Moskva_ Trabzonspor_AŞ_ 1 3
584 Internazionale_ Lille_OSC_ 1 1
585 SL_Benfica_ Basel_ 1 2
586 Manchester_United_FC_ Otelul_Galati_ 1 2
587 Real_Madrid_CF_ Olympique_Lyon_ 1 4
588 AFC_Ajax_ Dinamo_Zagreb_ 1 2
589 Chelsea_FC_ KRC_Genk_ 1 5
590 Bayer_04_Leverkusen_ Valencia_CF_ 1 1
591 Arsenal_FC_ Olympique_Marseille_ 1 1
592 Olympiacos_ Borussia_Dortmund_ 1 2
593 AC_Milan_ BATE_Borisov_ 1 2
594 FC_Barcelona_ Viktoria_Plzen_ 1 2
595 Valencia_CF_ Bayer_04_Leverkusen_ 1 2
596 Borussia_Dortmund_ Olympiacos_ 1 1
597 APOEL_Nikosia_ FC_Porto_ 1 1
598 Zenit_St._Petersburg_ Shakhtar_Donetsk_ 1 1
599 FC_Barcelona_ Viktoria_Plzen_ 1 4
600 Manchester_City_FC_ Villarreal_CF_ 1 3
601 Bayern_München_ SSC_Napoli_ 1 1
602 Internazionale_ Lille_OSC_ 1 1
603 Manchester_United_FC_ Otelul_Galati_ 1 2
604 AFC_Ajax_ Dinamo_Zagreb_ 1 4
605 Real_Madrid_CF_ Olympique_Lyon_ 1 2
606 SSC_Napoli_ Manchester_City_FC_ 1 1
607 Bayern_München_ Villarreal_CF_ 1 2
608 Lille_OSC_ CSKA_Moskva_ 1 2
609 Basel_ Otelul_Galati_ 1 1
610 Real_Madrid_CF_ Dinamo_Zagreb_ 1 4
611 Bayer_04_Leverkusen_ Chelsea_FC_ 1 1
612 Valencia_CF_ KRC_Genk_ 1 7
613 Arsenal_FC_ Borussia_Dortmund_ 1 1
614 Olympiacos_ Olympique_Marseille_ 1 1
615 FC_Porto_ Shakhtar_Donetsk_ 1 2
616 FC_Barcelona_ AC_Milan_ 1 1
617 Viktoria_Plzen_ BATE_Borisov_ 1 1
618 Chelsea_FC_ Valencia_CF_ 1 3
619 Olympiacos_ Arsenal_FC_ 1 2
620 Olympique_Marseille_ Borussia_Dortmund_ 1 1
621 Shakhtar_Donetsk_ APOEL_Nikosia_ 1 2
622 FC_Barcelona_ BATE_Borisov_ 1 4
623 SSC_Napoli_ Villarreal_CF_ 1 2
624 Manchester_City_FC_ Bayern_München_ 1 2
625 CSKA_Moskva_ Internazionale_ 1 1
626 Basel_ Manchester_United_FC_ 1 1
627 SL_Benfica_ Otelul_Galati_ 1 1
628 Real_Madrid_CF_ AFC_Ajax_ 1 3
629 Olympique_Lyon_ Dinamo_Zagreb_ 1 6
630 Olympique_Lyon_ APOEL_Nikosia_ 1 1
631 FC_Barcelona_ Bayer_04_Leverkusen_ 1 2
632 AC_Milan_ Arsenal_FC_ 1 4
633 Zenit_St._Petersburg_ SL_Benfica_ 1 1
634 SSC_Napoli_ Chelsea_FC_ 1 2
635 Olympique_Marseille_ Internazionale_ 1 1
636 Basel_ Bayern_München_ 1 1
637 SL_Benfica_ Zenit_St._Petersburg_ 1 2
638 Arsenal_FC_ AC_Milan_ 1 3
639 APOEL_Nikosia_ Olympique_Lyon_ 1 1
640 FC_Barcelona_ Bayer_04_Leverkusen_ 1 6
641 Bayern_München_ Basel_ 1 7
642 Internazionale_ Olympique_Marseille_ 1 1
643 Chelsea_FC_ SSC_Napoli_ 1 2
644 Real_Madrid_CF_ CSKA_Moskva_ 1 3
645 Real_Madrid_CF_ APOEL_Nikosia_ 1 3
646 Chelsea_FC_ SL_Benfica_ 1 1
647 Bayern_München_ Olympique_Marseille_ 1 2
648 FC_Barcelona_ AC_Milan_ 1 2
649 Bayern_München_ Olympique_Marseille_ 1 2
650 Chelsea_FC_ SL_Benfica_ 1 1
651 Real_Madrid_CF_ APOEL_Nikosia_ 1 3
652 Bayern_München_ Real_Madrid_CF_ 1 1
653 Chelsea_FC_ FC_Barcelona_ 1 1
654 Real_Madrid_CF_ Bayern_München_ 1 1
655 Paris_Saint-Germain_ Dinamo_Kiev_ 1 3
656 FC_Porto_ Dinamo_Zagreb_ 1 2
657 Arsenal_FC_ Montpellier_HSC_ 1 1
658 FC_Schalke_04_ Olympiacos_ 1 1
659 Malaga_CF_ Zenit_St._Petersburg_ 1 3
660 Real_Madrid_CF_ Manchester_City_FC_ 1 1
661 Borussia_Dortmund_ AFC_Ajax_ 1 1
662 Shakhtar_Donetsk_ Nordsjaelland_ 1 2
663 Bayern_München_ Valencia_CF_ 1 1
664 BATE_Borisov_ Lille_OSC_ 1 2
665 FC_Barcelona_ Spartak_Moskva_ 1 1
666 Manchester_United_FC_ Galatasaray_İstanbul_AŞ_ 1 1
667 CFR_Cluj_ Sporting_Braga_ 1 2
668 Chelsea_FC_ Nordsjaelland_ 1 4
669 BATE_Borisov_ Bayern_München_ 1 2
670 Valencia_CF_ Lille_OSC_ 1 2
671 FC_Barcelona_ SL_Benfica_ 1 2
672 Celtic_FC_ Spartak_Moskva_ 1 1
673 Sporting_Braga_ Galatasaray_İstanbul_AŞ_ 1 2
674 Manchester_United_FC_ CFR_Cluj_ 1 1
675 FC_Porto_ Paris_Saint-Germain_ 1 1
676 Dinamo_Kiev_ Dinamo_Zagreb_ 1 2
677 Arsenal_FC_ Olympiacos_ 1 2
678 AC_Milan_ Zenit_St._Petersburg_ 1 1
679 Malaga_CF_ RSC_Anderlecht_ 1 3
680 Real_Madrid_CF_ AFC_Ajax_ 1 3
681 Shakhtar_Donetsk_ Chelsea_FC_ 1 1
682 Valencia_CF_ BATE_Borisov_ 1 3
683 Bayern_München_ Lille_OSC_ 1 1
684 Spartak_Moskva_ SL_Benfica_ 1 1
685 FC_Barcelona_ Celtic_FC_ 1 1
686 Manchester_United_FC_ Sporting_Braga_ 1 1
687 Paris_Saint-Germain_ Dinamo_Zagreb_ 1 2
688 FC_Porto_ Dinamo_Kiev_ 1 1
689 Olympiacos_ Montpellier_HSC_ 1 1
690 FC_Schalke_04_ Arsenal_FC_ 1 2
691 Malaga_CF_ AC_Milan_ 1 1
692 Zenit_St._Petersburg_ RSC_Anderlecht_ 1 1
693 Borussia_Dortmund_ Real_Madrid_CF_ 1 1
694 AFC_Ajax_ Manchester_City_FC_ 1 2
695 Paris_Saint-Germain_ Dinamo_Zagreb_ 1 4
696 Olympiacos_ Montpellier_HSC_ 1 2
697 RSC_Anderlecht_ Zenit_St._Petersburg_ 1 1
698 Chelsea_FC_ Shakhtar_Donetsk_ 1 1
699 Juventus_ Nordsjaelland_ 1 4
700 Valencia_CF_ BATE_Borisov_ 1 2
701 Bayern_München_ Lille_OSC_ 1 5
702 Celtic_FC_ FC_Barcelona_ 1 1
703 SL_Benfica_ Spartak_Moskva_ 1 2
704 Galatasaray_İstanbul_AŞ_ CFR_Cluj_ 1 2
705 Manchester_United_FC_ Sporting_Braga_ 1 2
706 Shakhtar_Donetsk_ Nordsjaelland_ 1 3
707 Juventus_ Chelsea_FC_ 1 3
708 Lille_OSC_ BATE_Borisov_ 1 2
709 FC_Barcelona_ Spartak_Moskva_ 1 3
710 SL_Benfica_ Celtic_FC_ 1 1
711 Galatasaray_İstanbul_AŞ_ Manchester_United_FC_ 1 1
712 CFR_Cluj_ Sporting_Braga_ 1 2
713 FC_Porto_ Dinamo_Zagreb_ 1 3
714 Paris_Saint-Germain_ Dinamo_Kiev_ 1 2
715 FC_Schalke_04_ Olympiacos_ 1 1
716 Arsenal_FC_ Montpellier_HSC_ 1 2
717 AC_Milan_ RSC_Anderlecht_ 1 2
718 Borussia_Dortmund_ AFC_Ajax_ 1 3
719 Paris_Saint-Germain_ FC_Porto_ 1 1
720 Olympiacos_ Arsenal_FC_ 1 1
721 Zenit_St._Petersburg_ AC_Milan_ 1 1
722 Real_Madrid_CF_ AFC_Ajax_ 1 3
723 Borussia_Dortmund_ Manchester_City_FC_ 1 1
724 Chelsea_FC_ Nordsjaelland_ 1 5
725 Juventus_ Shakhtar_Donetsk_ 1 1
726 Bayern_München_ BATE_Borisov_ 1 3
727 Valencia_CF_ Lille_OSC_ 1 1
728 Celtic_FC_ Spartak_Moskva_ 1 1
729 Galatasaray_İstanbul_AŞ_ Sporting_Braga_ 1 1
730 CFR_Cluj_ Manchester_United_FC_ 1 1
731 Juventus_ Celtic_FC_ 1 3
732 Paris_Saint-Germain_ Valencia_CF_ 1 1
733 Bayern_München_ Arsenal_FC_ 1 2
734 FC_Porto_ Malaga_CF_ 1 1
735 AC_Milan_ FC_Barcelona_ 1 2
736 Borussia_Dortmund_ Shakhtar_Donetsk_ 1 3
737 Real_Madrid_CF_ Manchester_United_FC_ 1 1
738 Juventus_ Celtic_FC_ 1 2
739 FC_Barcelona_ AC_Milan_ 1 4
740 Galatasaray_İstanbul_AŞ_ FC_Schalke_04_ 1 1
741 Arsenal_FC_ Bayern_München_ 1 2
742 Malaga_CF_ FC_Porto_ 1 2
743 Bayern_München_ Juventus_ 1 2
744 Real_Madrid_CF_ Galatasaray_İstanbul_AŞ_ 1 3
745 Borussia_Dortmund_ Malaga_CF_ 1 1
746 Galatasaray_İstanbul_AŞ_ Real_Madrid_CF_ 1 1
747 Bayern_München_ Juventus_ 1 2
748 Bayern_München_ FC_Barcelona_ 1 4
749 Borussia_Dortmund_ Real_Madrid_CF_ 1 3
750 Real_Madrid_CF_ Borussia_Dortmund_ 1 2
751 Bayern_München_ FC_Barcelona_ 1 3
752 Bayern_München_ Borussia_Dortmund_ 1 1
753 Manchester_United_FC_ Bayer_04_Leverkusen_ 1 2
754 Shakhtar_Donetsk_ Real_Sociedad_ 1 2
755 Real_Madrid_CF_ Galatasaray_İstanbul_AŞ_ 1 5
756 SL_Benfica_ RSC_Anderlecht_ 1 2
757 Paris_Saint-Germain_ Olympiacos_ 1 3
758 Manchester_City_FC_ Viktoria_Plzen_ 1 3
759 Bayern_München_ CSKA_Moskva_ 1 3
760 FC_Schalke_04_ Steaua_Bucuresti_ 1 3
761 Basel_ Chelsea_FC_ 1 1
762 SSC_Napoli_ Borussia_Dortmund_ 1 1
763 Arsenal_FC_ Olympique_Marseille_ 1 1
764 FC_Porto_ Austria_Wien_ 1 1
765 Atletico_Madrid_ Zenit_St._Petersburg_ 1 2
766 AC_Milan_ Celtic_FC_ 1 2
767 FC_Barcelona_ AFC_Ajax_ 1 4
768 FC_Schalke_04_ Basel_ 1 1
769 Chelsea_FC_ Steaua_Bucuresti_ 1 4
770 Arsenal_FC_ SSC_Napoli_ 1 2
771 Borussia_Dortmund_ Olympique_Marseille_ 1 3
772 Atletico_Madrid_ FC_Porto_ 1 1
773 FC_Barcelona_ Celtic_FC_ 1 1
774 Bayer_04_Leverkusen_ Real_Sociedad_ 1 1
775 Real_Madrid_CF_ Kobenhavn_ 1 4
776 Paris_Saint-Germain_ SL_Benfica_ 1 3
777 Olympiacos_ RSC_Anderlecht_ 1 3
778 CSKA_Moskva_ Viktoria_Plzen_ 1 1
779 Bayern_München_ Manchester_City_FC_ 1 2
780 Chelsea_FC_ FC_Schalke_04_ 1 3
781 SSC_Napoli_ Olympique_Marseille_ 1 1
782 Borussia_Dortmund_ Arsenal_FC_ 1 1
783 Atletico_Madrid_ Austria_Wien_ 1 3
784 Zenit_St._Petersburg_ FC_Porto_ 1 1
785 Celtic_FC_ AFC_Ajax_ 1 1
786 Bayer_04_Leverkusen_ Shakhtar_Donetsk_ 1 4
787 Manchester_United_FC_ Real_Sociedad_ 1 1
788 Galatasaray_İstanbul_AŞ_ Kobenhavn_ 1 2
789 Real_Madrid_CF_ Juventus_ 1 1
790 Paris_Saint-Germain_ RSC_Anderlecht_ 1 5
791 Manchester_City_FC_ CSKA_Moskva_ 1 1
792 Bayern_München_ Viktoria_Plzen_ 1 5
793 Kobenhavn_ Galatasaray_İstanbul_AŞ_ 1 1
794 Olympiacos_ SL_Benfica_ 1 1
795 Bayern_München_ Viktoria_Plzen_ 1 1
796 Manchester_City_FC_ CSKA_Moskva_ 1 3
797 Chelsea_FC_ FC_Schalke_04_ 1 3
798 SSC_Napoli_ Olympique_Marseille_ 1 1
799 Arsenal_FC_ Borussia_Dortmund_ 1 1
800 Atletico_Madrid_ Austria_Wien_ 1 4
801 FC_Barcelona_ AC_Milan_ 1 2
802 AFC_Ajax_ Celtic_FC_ 1 1
803 Basel_ Chelsea_FC_ 1 1
804 Borussia_Dortmund_ SSC_Napoli_ 1 2
805 Arsenal_FC_ Olympique_Marseille_ 1 2
806 AFC_Ajax_ FC_Barcelona_ 1 1
807 AC_Milan_ Celtic_FC_ 1 3
808 Manchester_United_FC_ Bayer_04_Leverkusen_ 1 5
809 Shakhtar_Donetsk_ Real_Sociedad_ 1 4
810 Real_Madrid_CF_ Galatasaray_İstanbul_AŞ_ 1 3
811 Juventus_ Kobenhavn_ 1 2
812 Paris_Saint-Germain_ Olympiacos_ 1 1
813 SL_Benfica_ RSC_Anderlecht_ 1 1
814 Manchester_City_FC_ Viktoria_Plzen_ 1 2
815 Bayern_München_ CSKA_Moskva_ 1 2
816 Bayer_04_Leverkusen_ Real_Sociedad_ 1 1
817 Manchester_United_FC_ Shakhtar_Donetsk_ 1 1
818 Real_Madrid_CF_ Kobenhavn_ 1 2
819 Olympiacos_ RSC_Anderlecht_ 1 2
820 SL_Benfica_ Paris_Saint-Germain_ 1 1
821 Viktoria_Plzen_ CSKA_Moskva_ 1 1
822 Manchester_City_FC_ Bayern_München_ 1 1
823 Galatasaray_İstanbul_AŞ_ Juventus_ 1 1
824 FC_Schalke_04_ Basel_ 1 2
825 Chelsea_FC_ Steaua_Bucuresti_ 1 1
826 SSC_Napoli_ Arsenal_FC_ 1 2
827 Borussia_Dortmund_ Olympique_Marseille_ 1 1
828 Austria_Wien_ Zenit_St._Petersburg_ 1 3
829 Atletico_Madrid_ FC_Porto_ 1 2
830 FC_Barcelona_ Celtic_FC_ 1 5
831 FC_Barcelona_ Manchester_City_FC_ 1 2
832 Paris_Saint-Germain_ Bayer_04_Leverkusen_ 1 4
833 Atletico_Madrid_ AC_Milan_ 1 1
834 Bayern_München_ Arsenal_FC_ 1 2
835 Borussia_Dortmund_ Zenit_St._Petersburg_ 1 2
836 Olympiacos_ Manchester_United_FC_ 1 2
837 Real_Madrid_CF_ FC_Schalke_04_ 1 5
838 Atletico_Madrid_ AC_Milan_ 1 3
839 Paris_Saint-Germain_ Bayer_04_Leverkusen_ 1 1
840 FC_Barcelona_ Manchester_City_FC_ 1 1
841 Chelsea_FC_ Galatasaray_İstanbul_AŞ_ 1 2
842 Real_Madrid_CF_ FC_Schalke_04_ 1 2
843 Zenit_St._Petersburg_ Borussia_Dortmund_ 1 1
844 Manchester_United_FC_ Olympiacos_ 1 3
845 Real_Madrid_CF_ Borussia_Dortmund_ 1 3
846 Paris_Saint-Germain_ Chelsea_FC_ 1 2
847 Chelsea_FC_ Paris_Saint-Germain_ 1 2
848 Borussia_Dortmund_ Real_Madrid_CF_ 1 2
849 Atletico_Madrid_ FC_Barcelona_ 1 1
850 Bayern_München_ Manchester_United_FC_ 1 2
851 Real_Madrid_CF_ Bayern_München_ 1 1
852 Real_Madrid_CF_ Bayern_München_ 1 4
853 Atletico_Madrid_ Chelsea_FC_ 1 2
854 Olympiacos_ Atletico_Madrid_ 1 1
855 Juventus_ Malmo_FF_ 1 2
856 Liverpool_FC_ PFC_Ludogorets_Razgrad_ 1 1
857 Real_Madrid_CF_ Basel_ 1 4
858 AS_Monaco_ Bayer_04_Leverkusen_ 1 1
859 Zenit_St._Petersburg_ SL_Benfica_ 1 2
860 Borussia_Dortmund_ Arsenal_FC_ 1 2
861 Bayern_München_ Manchester_City_FC_ 1 1
862 AS_Roma_ CSKA_Moskva_ 1 4
863 FC_Barcelona_ APOEL_Nikosia_ 1 1
864 FC_Porto_ BATE_Borisov_ 1 6
865 Bayern_München_ CSKA_Moskva_ 1 1
866 Paris_Saint-Germain_ FC_Barcelona_ 1 1
867 Chelsea_FC_ Sporting_CP_ 1 1
868 BATE_Borisov_ Athletic_Bilbao_ 1 1
869 Atletico_Madrid_ Juventus_ 1 1
870 Malmo_FF_ Olympiacos_ 1 2
871 Real_Madrid_CF_ PFC_Ludogorets_Razgrad_ 1 1
872 Basel_ Liverpool_FC_ 1 1
873 Bayer_04_Leverkusen_ SL_Benfica_ 1 2
874 Arsenal_FC_ Galatasaray_İstanbul_AŞ_ 1 3
875 Borussia_Dortmund_ RSC_Anderlecht_ 1 3
876 Bayern_München_ AS_Roma_ 1 6
877 Paris_Saint-Germain_ APOEL_Nikosia_ 1 1
878 FC_Barcelona_ AFC_Ajax_ 1 2
879 FC_Schalke_04_ Sporting_CP_ 1 1
880 Chelsea_FC_ NK_Maribor_ 1 6
881 FC_Porto_ Athletic_Bilbao_ 1 1
882 Shakhtar_Donetsk_ BATE_Borisov_ 1 7
883 Olympiacos_ Juventus_ 1 1
884 Atletico_Madrid_ Malmo_FF_ 1 5
885 PFC_Ludogorets_Razgrad_ Basel_ 1 1
886 Real_Madrid_CF_ Liverpool_FC_ 1 3
887 Bayer_04_Leverkusen_ Zenit_St._Petersburg_ 1 2
888 Arsenal_FC_ RSC_Anderlecht_ 1 1
889 Borussia_Dortmund_ Galatasaray_İstanbul_AŞ_ 1 4
890 Juventus_ Olympiacos_ 1 1
891 Atletico_Madrid_ Malmo_FF_ 1 2
892 Real_Madrid_CF_ Liverpool_FC_ 1 1
893 Basel_ PFC_Ludogorets_Razgrad_ 1 4
894 Bayer_04_Leverkusen_ Zenit_St._Petersburg_ 1 1
895 SL_Benfica_ AS_Monaco_ 1 1
896 Borussia_Dortmund_ Galatasaray_İstanbul_AŞ_ 1 3
897 Bayern_München_ AS_Roma_ 1 2
898 CSKA_Moskva_ Manchester_City_FC_ 1 1
899 FC_Barcelona_ AFC_Ajax_ 1 2
900 Paris_Saint-Germain_ APOEL_Nikosia_ 1 1
901 Sporting_CP_ FC_Schalke_04_ 1 2
902 Shakhtar_Donetsk_ BATE_Borisov_ 1 5
903 FC_Porto_ Athletic_Bilbao_ 1 2
904 Manchester_City_FC_ Bayern_München_ 1 1
905 FC_Barcelona_ APOEL_Nikosia_ 1 4
906 Paris_Saint-Germain_ AFC_Ajax_ 1 2
907 Sporting_CP_ NK_Maribor_ 1 2
908 Chelsea_FC_ FC_Schalke_04_ 1 5
909 FC_Porto_ BATE_Borisov_ 1 3
910 Athletic_Bilbao_ Shakhtar_Donetsk_ 1 1
911 Juventus_ Malmo_FF_ 1 2
912 Atletico_Madrid_ Olympiacos_ 1 4
913 Real_Madrid_CF_ Basel_ 1 1
914 Zenit_St._Petersburg_ SL_Benfica_ 1 1
915 AS_Monaco_ Bayer_04_Leverkusen_ 1 1
916 RSC_Anderlecht_ Galatasaray_İstanbul_AŞ_ 1 2
917 Arsenal_FC_ Borussia_Dortmund_ 1 2
918 Olympiacos_ Malmo_FF_ 1 2
919 Real_Madrid_CF_ PFC_Ludogorets_Razgrad_ 1 4
920 AS_Monaco_ Zenit_St._Petersburg_ 1 2
921 Arsenal_FC_ Galatasaray_İstanbul_AŞ_ 1 3
922 Manchester_City_FC_ AS_Roma_ 1 2
923 Bayern_München_ CSKA_Moskva_ 1 3
924 FC_Barcelona_ Paris_Saint-Germain_ 1 2
925 AFC_Ajax_ APOEL_Nikosia_ 1 4
926 Chelsea_FC_ Sporting_CP_ 1 2
927 FC_Schalke_04_ NK_Maribor_ 1 1
928 Athletic_Bilbao_ BATE_Borisov_ 1 2
929 Real_Madrid_CF_ FC_Schalke_04_ 1 2
930 FC_Barcelona_ Manchester_City_FC_ 1 1
931 Juventus_ Borussia_Dortmund_ 1 1
932 AS_Monaco_ Arsenal_FC_ 1 2
933 Bayer_04_Leverkusen_ Atletico_Madrid_ 1 1
934 FC_Porto_ Basel_ 1 4
935 FC_Schalke_04_ Real_Madrid_CF_ 1 1
936 Bayern_München_ Shakhtar_Donetsk_ 1 7
937 Atletico_Madrid_ Bayer_04_Leverkusen_ 1 1
938 Arsenal_FC_ AS_Monaco_ 1 2
939 FC_Barcelona_ Manchester_City_FC_ 1 1
940 Juventus_ Borussia_Dortmund_ 1 3
941 Juventus_ AS_Monaco_ 1 1
942 FC_Porto_ Bayern_München_ 1 2
943 FC_Barcelona_ Paris_Saint-Germain_ 1 2
944 FC_Barcelona_ Paris_Saint-Germain_ 1 2
945 Bayern_München_ FC_Porto_ 1 5
946 Real_Madrid_CF_ Atletico_Madrid_ 1 1
947 Juventus_ Real_Madrid_CF_ 1 1
948 FC_Barcelona_ Bayern_München_ 1 3
949 Bayern_München_ FC_Barcelona_ 1 1
950 FC_Barcelona_ Juventus_ 1 2
951 Paris_Saint-Germain_ Malmo_FF_ 1 2
952 Real_Madrid_CF_ Shakhtar_Donetsk_ 1 4
953 VfL_Wolfsburg_ CSKA_Moskva_ 1 1
954 PSV_Eindhoven_ Manchester_United_FC_ 1 1
955 SL_Benfica_ Astana_ 1 2
956 Atletico_Madrid_ Galatasaray_İstanbul_AŞ_ 1 2
957 Juventus_ Manchester_City_FC_ 1 1
958 Sevilla_FC_ Borussia_Monchengladbach_ 1 3
959 Bayer_04_Leverkusen_ BATE_Borisov_ 1 3
960 Dinamo_Zagreb_ Arsenal_FC_ 1 1
961 Bayern_München_ Olympiacos_ 1 3
962 Chelsea_FC_ Maccabi_Tel_Aviv_ 1 4
963 Zenit_St._Petersburg_ Valencia_CF_ 1 1
964 FC_Barcelona_ Bayer_04_Leverkusen_ 1 1
965 BATE_Borisov_ AS_Roma_ 1 1
966 Bayern_München_ Dinamo_Zagreb_ 1 5
967 Olympiacos_ Arsenal_FC_ 1 1
968 FC_Porto_ Chelsea_FC_ 1 1
969 Dinamo_Kiev_ Maccabi_Tel_Aviv_ 1 2
970 Zenit_St._Petersburg_ KAA_Gent_ 1 1
971 Valencia_CF_ Olympique_Lyon_ 1 1
972 Real_Madrid_CF_ Malmo_FF_ 1 2
973 Paris_Saint-Germain_ Shakhtar_Donetsk_ 1 3
974 CSKA_Moskva_ PSV_Eindhoven_ 1 1
975 Manchester_United_FC_ VfL_Wolfsburg_ 1 1
976 SL_Benfica_ Atletico_Madrid_ 1 1
977 Juventus_ Sevilla_FC_ 1 2
978 Manchester_City_FC_ Borussia_Monchengladbach_ 1 1
979 FC_Barcelona_ BATE_Borisov_ 1 2
980 Arsenal_FC_ Bayern_München_ 1 2
981 Olympiacos_ Dinamo_Zagreb_ 1 1
982 FC_Porto_ Maccabi_Tel_Aviv_ 1 2
983 Zenit_St._Petersburg_ Olympique_Lyon_ 1 2
984 Valencia_CF_ KAA_Gent_ 1 1
985 Malmo_FF_ Shakhtar_Donetsk_ 1 1
986 VfL_Wolfsburg_ PSV_Eindhoven_ 1 2
987 Galatasaray_İstanbul_AŞ_ SL_Benfica_ 1 1
988 Atletico_Madrid_ Astana_ 1 4
989 Manchester_City_FC_ Sevilla_FC_ 1 1
990 Real_Madrid_CF_ Paris_Saint-Germain_ 1 1
991 Shakhtar_Donetsk_ Malmo_FF_ 1 4
992 Manchester_United_FC_ CSKA_Moskva_ 1 1
993 PSV_Eindhoven_ VfL_Wolfsburg_ 1 2
994 SL_Benfica_ Galatasaray_İstanbul_AŞ_ 1 1
995 Manchester_City_FC_ Sevilla_FC_ 1 2
996 FC_Barcelona_ BATE_Borisov_ 1 3
997 AS_Roma_ Bayer_04_Leverkusen_ 1 1
998 Bayern_München_ Arsenal_FC_ 1 4
999 Olympiacos_ Dinamo_Zagreb_ 1 1
1000 FC_Porto_ Maccabi_Tel_Aviv_ 1 2
1001 Chelsea_FC_ Dinamo_Kiev_ 1 1
